distance,id_x,id_y
2.174,175,110
1.697,175,111
1.771,175,112
5.875,175,113
4.783,175,114
6.505,175,115
5.879,175,116
5.354,175,117
5.444,175,118
7.214,175,119
4.928,175,120
2.694,175,121
2.68,175,122
2.609,175,123
3.817,175,124
7.404,175,125
7.468,175,126
6.716,175,127
6.646,175,128
5.83,175,129
5.671,175,130
4.893,175,131
5.265,175,132
5.068,175,133
6.233,175,134
5.939,175,135
5.126,175,136
4.854,175,137
6.343,175,138
6.052,175,139
5.693,175,140
5.25,175,141
6.344,175,142
6.283,175,143
6.299,175,144
6.225,175,145
7.083,175,146
7.002,175,147
7.115,175,148
6.69,175,149
8.283,175,150
7.924,175,151
7.264,175,152
6.815,175,153
8.716,175,154
8.104,175,155
8.598,175,156
9.338,175,157
9.26,175,158
9.414,175,159
2.398,176,80
2.626,176,81
8.288,176,82
8.806,176,83
8.479,176,84
8.159,176,85
8.345,176,86
7.778,176,87
7.75,176,88
7.824,176,89
8.316,176,90
8.892,176,91
8.826,176,92
6.091,176,93
6.703,176,94
7.274,176,95
6.985,176,96
6.686,176,97
6.423,176,98
5.894,176,99
6.359,176,100
5.563,176,101
5.946,176,102
5.114,176,103
4.654,176,104
4.903,176,105
5.247,176,106
4.895,176,107
4.372,176,108
4.502,176,109
3.477,176,110
1.684,176,111
3.315,176,112
7.175,176,113
6.083,176,114
6.24,176,115
5.614,176,116
5.088,176,117
5.179,176,118
8.513,176,119
5.927,176,120
2.428,176,121
2.415,176,122
2.343,176,123
3.551,176,124
7.138,176,125
7.202,176,126
6.451,176,127
6.38,176,128
5.565,176,129
5.405,176,130
4.627,176,131
5.0,176,132
4.802,176,133
5.967,176,134
5.674,176,135
4.861,176,136
4.588,176,137
6.078,176,138
5.786,176,139
5.428,176,140
4.985,176,141
6.078,176,142
6.017,176,143
6.033,176,144
5.959,176,145
6.817,176,146
6.737,176,147
6.849,176,148
6.425,176,149
8.018,176,150
7.659,176,151
6.998,176,152
6.55,176,153
8.45,176,154
7.838,176,155
8.332,176,156
9.072,176,157
8.995,176,158
9.148,176,159
1.965,177,80
2.719,177,81
8.377,177,82
9.028,177,83
8.587,177,84
8.247,177,85
8.567,177,86
8.001,177,87
7.628,177,88
7.912,177,89
8.405,177,90
9.0,177,91
8.934,177,92
6.313,177,93
6.925,177,94
7.497,177,95
7.207,177,96
6.909,177,97
6.646,177,98
6.117,177,99
6.582,177,100
5.786,177,101
6.169,177,102
5.337,177,103
4.877,177,104
5.126,177,105
5.469,177,106
5.118,177,107
4.595,177,108
4.725,177,109
3.699,177,110
2.105,177,111
3.537,177,112
7.043,177,113
6.234,177,114
6.383,177,115
5.756,177,116
5.231,177,117
5.322,177,118
8.602,177,119
6.07,177,120
2.63,177,121
2.309,177,122
1.91,177,123
3.618,177,124
7.281,177,125
7.345,177,126
6.5,177,127
6.523,177,128
5.614,177,129
5.548,177,130
4.77,177,131
5.142,177,132
4.945,177,133
6.11,177,134
5.816,177,135
5.004,177,136
4.731,177,137
6.221,177,138
5.929,177,139
5.57,177,140
5.127,177,141
6.221,177,142
6.16,177,143
6.176,177,144
6.102,177,145
6.96,177,146
6.88,177,147
6.992,177,148
6.567,177,149
8.161,177,150
7.801,177,151
7.141,177,152
6.693,177,153
8.593,177,154
7.981,177,155
8.475,177,156
9.215,177,157
9.137,177,158
9.291,177,159
2.641,178,80
3.531,178,81
7.704,178,82
8.221,178,83
7.894,178,84
7.574,178,85
7.76,178,86
7.193,178,87
7.165,178,88
7.239,178,89
7.731,178,90
8.307,178,91
8.242,178,92
5.506,178,93
6.118,178,94
6.689,178,95
6.4,178,96
6.102,178,97
5.838,178,98
5.309,178,99
5.774,178,100
4.978,178,101
5.361,178,102
4.529,178,103
4.069,178,104
4.318,178,105
4.662,178,106
4.31,178,107
3.787,178,108
3.917,178,109
2.892,178,110
3.118,178,111
2.73,178,112
6.59,178,113
5.498,178,114
6.667,178,115
6.214,178,116
5.688,178,117
5.779,178,118
7.928,178,119
5.643,178,120
3.028,178,121
3.015,178,122
2.689,178,123
4.151,178,124
7.738,178,125
7.802,178,126
7.051,178,127
6.98,178,128
6.164,178,129
6.005,178,130
5.227,178,131
5.6,178,132
5.402,178,133
6.567,178,134
6.274,178,135
5.461,178,136
5.188,178,137
6.678,178,138
6.386,178,139
6.028,178,140
5.585,178,141
6.678,178,142
6.617,178,143
6.633,178,144
6.559,178,145
7.417,178,146
7.337,178,147
7.449,178,148
7.025,178,149
8.618,178,150
8.258,178,151
7.598,178,152
7.15,178,153
9.05,178,154
8.438,178,155
8.932,178,156
9.672,178,157
9.594,178,158
9.748,178,159
2.456,179,80
3.211,179,81
8.057,179,82
8.574,179,83
8.248,179,84
7.927,179,85
8.113,179,86
7.547,179,87
7.519,179,88
7.592,179,89
8.085,179,90
8.661,179,91
8.595,179,92
5.859,179,93
6.471,179,94
7.043,179,95
6.753,179,96
6.455,179,97
6.192,179,98
5.663,179,99
6.128,179,100
5.332,179,101
5.715,179,102
4.882,179,103
4.423,179,104
4.672,179,105
5.015,179,106
4.664,179,107
4.141,179,108
4.271,179,109
3.245,179,110
3.472,179,111
3.083,179,112
6.943,179,113
5.852,179,114
6.875,179,115
6.248,179,116
5.723,179,117
5.814,179,118
8.282,179,119
5.996,179,120
3.122,179,121
2.801,179,122
2.419,179,123
4.11,179,124
7.773,179,125
7.837,179,126
6.992,179,127
7.015,179,128
6.106,179,129
6.04,179,130
5.262,179,131
5.634,179,132
5.437,179,133
6.602,179,134
6.308,179,135
5.496,179,136
5.223,179,137
6.712,179,138
6.421,179,139
6.062,179,140
5.619,179,141
6.713,179,142
6.652,179,143
6.668,179,144
6.594,179,145
7.452,179,146
7.371,179,147
7.484,179,148
7.059,179,149
8.652,179,150
8.293,179,151
7.633,179,152
7.185,179,153
9.085,179,154
8.473,179,155
8.967,179,156
9.707,179,157
9.629,179,158
9.783,179,159
2.794,180,80
3.135,180,81
8.158,180,82
8.675,180,83
8.348,180,84
8.028,180,85
8.214,180,86
7.647,180,87
7.619,180,88
7.693,180,89
8.185,180,90
8.761,180,91
8.696,180,92
5.96,180,93
6.572,180,94
7.144,180,95
6.854,180,96
6.556,180,97
6.292,180,98
5.763,180,99
6.229,180,100
5.432,180,101
5.816,180,102
4.983,180,103
4.524,180,104
4.772,180,105
5.116,180,106
4.764,180,107
4.242,180,108
4.371,180,109
3.346,180,110
3.573,180,111
3.184,180,112
7.044,180,113
5.952,180,114
7.122,180,115
6.93,180,116
6.401,180,117
6.495,180,118
8.383,180,119
6.097,180,120
3.523,180,121
3.202,180,122
2.293,180,123
4.035,180,124
8.613,180,125
8.677,180,126
6.916,180,127
7.855,180,128
6.03,180,129
6.88,180,130
6.102,180,131
6.474,180,132
6.276,180,133
7.442,180,134
7.148,180,135
6.335,180,136
6.063,180,137
7.552,180,138
7.261,180,139
6.902,180,140
6.459,180,141
7.553,180,142
7.492,180,143
7.508,180,144
7.434,180,145
8.292,180,146
8.211,180,147
8.324,180,148
7.899,180,149
9.492,180,150
9.133,180,151
8.473,180,152
8.024,180,153
9.925,180,154
9.313,180,155
9.807,180,156
10.546,180,157
10.469,180,158
10.623,180,159
2.6,181,80
2.941,181,81
8.341,181,82
8.858,181,83
8.531,181,84
8.211,181,85
8.397,181,86
7.83,181,87
7.802,181,88
7.876,181,89
8.368,181,90
8.944,181,91
8.879,181,92
6.143,181,93
6.755,181,94
7.327,181,95
7.037,181,96
6.739,181,97
6.475,181,98
5.946,181,99
6.412,181,100
5.615,181,101
5.999,181,102
5.166,181,103
4.707,181,104
4.955,181,105
5.299,181,106
4.947,181,107
4.425,181,108
4.554,181,109
3.529,181,110
3.756,181,111
3.367,181,112
7.227,181,113
6.135,181,114
7.305,181,115
7.113,181,116
6.584,181,117
6.678,181,118
8.566,181,119
6.28,181,120
3.329,181,121
3.008,181,122
2.099,181,123
3.841,181,124
8.921,181,125
7.654,181,126
6.722,181,127
6.831,181,128
5.836,181,129
6.06,181,130
5.76,181,131
6.132,181,132
5.934,181,133
7.75,181,134
6.521,181,135
6.644,181,136
6.371,181,137
7.86,181,138
7.569,181,139
7.21,181,140
6.767,181,141
7.861,181,142
7.8,181,143
7.816,181,144
7.742,181,145
8.6,181,146
8.52,181,147
8.632,181,148
8.207,181,149
9.801,181,150
9.441,181,151
8.781,181,152
8.333,181,153
10.233,181,154
9.621,181,155
10.115,181,156
10.855,181,157
10.777,181,158
10.931,181,159
3.527,182,80
3.935,182,81
7.782,182,82
8.299,182,83
7.973,182,84
7.652,182,85
7.838,182,86
7.272,182,87
7.244,182,88
7.317,182,89
7.81,182,90
8.386,182,91
8.32,182,92
5.584,182,93
6.196,182,94
6.768,182,95
6.478,182,96
6.18,182,97
5.917,182,98
5.388,182,99
5.853,182,100
5.057,182,101
5.44,182,102
4.607,182,103
4.148,182,104
4.397,182,105
4.74,182,106
4.388,182,107
3.866,182,108
3.996,182,109
2.97,182,110
3.197,182,111
2.808,182,112
6.668,182,113
5.577,182,114
6.746,182,115
6.554,182,116
6.025,182,117
6.12,182,118
8.007,182,119
5.721,182,120
4.193,182,121
3.872,182,122
3.093,182,123
4.835,182,124
8.458,182,125
9.005,182,126
7.716,182,127
8.183,182,128
6.83,182,129
7.208,182,130
6.43,182,131
6.802,182,132
6.604,182,133
7.77,182,134
7.476,182,135
6.663,182,136
6.391,182,137
7.88,182,138
7.589,182,139
7.23,182,140
6.787,182,141
7.881,182,142
7.819,182,143
7.836,182,144
7.963,182,145
9.178,182,146
9.257,182,147
8.169,182,148
7.744,182,149
9.337,182,150
8.978,182,151
8.318,182,152
7.869,182,153
9.567,182,154
8.955,182,155
9.449,182,156
10.147,182,157
10.07,182,158
10.223,182,159
3.108,183,80
3.516,183,81
7.424,183,82
7.942,183,83
7.615,183,84
7.294,183,85
7.48,183,86
6.914,183,87
6.886,183,88
6.959,183,89
7.452,183,90
8.028,183,91
7.962,183,92
5.226,183,93
5.838,183,94
6.41,183,95
6.12,183,96
5.822,183,97
5.559,183,98
5.03,183,99
5.495,183,100
4.699,183,101
5.082,183,102
4.25,183,103
3.79,183,104
4.039,183,105
4.382,183,106
4.031,183,107
3.508,183,108
3.638,183,109
2.612,183,110
2.839,183,111
2.45,183,112
6.31,183,113
5.219,183,114
6.388,183,115
6.196,183,116
5.667,183,117
5.762,183,118
7.649,183,119
5.363,183,120
3.774,183,121
3.453,183,122
2.673,183,123
4.415,183,124
8.1,183,125
8.586,183,126
7.297,183,127
7.763,183,128
6.411,183,129
6.789,183,130
6.01,183,131
6.383,183,132
6.185,183,133
7.35,183,134
7.057,183,135
6.244,183,136
5.972,183,137
7.461,183,138
7.17,183,139
6.811,183,140
6.368,183,141
7.461,183,142
7.4,183,143
7.416,183,144
7.342,183,145
8.82,183,146
8.899,183,147
7.811,183,148
7.386,183,149
8.979,183,150
8.62,183,151
7.96,183,152
7.512,183,153
9.209,183,154
8.597,183,155
9.092,183,156
9.789,183,157
9.712,183,158
9.866,183,159
3.351,184,80
4.027,184,81
7.061,184,82
7.578,184,83
7.251,184,84
6.931,184,85
7.117,184,86
6.55,184,87
6.522,184,88
6.596,184,89
7.088,184,90
7.664,184,91
7.599,184,92
4.863,184,93
5.475,184,94
6.047,184,95
5.757,184,96
5.459,184,97
5.195,184,98
4.666,184,99
5.131,184,100
4.335,184,101
4.718,184,102
3.886,184,103
3.426,184,104
3.675,184,105
4.019,184,106
3.667,184,107
3.145,184,108
3.274,184,109
2.249,184,110
2.475,184,111
2.087,184,112
5.947,184,113
4.855,184,114
6.025,184,115
5.833,184,116
5.304,184,117
5.398,184,118
7.286,184,119
5.0,184,120
3.53,184,121
3.516,184,122
3.185,184,123
4.927,184,124
7.736,184,125
8.304,184,126
7.552,184,127
7.482,184,128
6.666,184,129
6.507,184,130
5.729,184,131
6.101,184,132
5.904,184,133
7.069,184,134
6.775,184,135
5.963,184,136
5.69,184,137
7.179,184,138
6.888,184,139
6.529,184,140
6.086,184,141
7.18,184,142
7.119,184,143
7.135,184,144
7.242,184,145
8.457,184,146
8.536,184,147
7.448,184,148
7.023,184,149
8.616,184,150
8.257,184,151
7.596,184,152
7.148,184,153
8.846,184,154
8.234,184,155
8.728,184,156
9.426,184,157
9.348,184,158
9.502,184,159
3.501,185,80
3.729,185,81
6.493,185,82
7.011,185,83
6.684,185,84
6.364,185,85
6.55,185,86
5.983,185,87
5.955,185,88
6.028,185,89
6.521,185,90
7.097,185,91
7.031,185,92
4.295,185,93
4.908,185,94
5.479,185,95
5.189,185,96
4.891,185,97
4.628,185,98
4.099,185,99
4.564,185,100
3.768,185,101
4.151,185,102
3.319,185,103
2.859,185,104
3.108,185,105
3.451,185,106
3.1,185,107
2.577,185,108
2.707,185,109
1.681,185,110
1.908,185,111
1.52,185,112
5.38,185,113
4.288,185,114
5.457,185,115
5.265,185,116
4.737,185,117
4.831,185,118
6.718,185,119
4.433,185,120
3.531,185,121
3.517,185,122
3.986,185,123
4.654,185,124
7.169,185,125
7.377,185,126
7.436,185,127
6.555,185,128
6.148,185,129
5.833,185,130
5.055,185,131
5.37,185,132
5.191,185,133
6.142,185,134
5.848,185,135
5.035,185,136
4.763,185,137
6.252,185,138
5.961,185,139
5.602,185,140
5.159,185,141
6.253,185,142
6.192,185,143
6.208,185,144
6.674,185,145
7.889,185,146
7.969,185,147
6.88,185,148
6.455,185,149
8.048,185,150
7.689,185,151
7.029,185,152
6.581,185,153
8.279,185,154
7.666,185,155
8.161,185,156
8.859,185,157
8.781,185,158
8.935,185,159
4.501,186,80
5.177,186,81
6.512,186,82
7.029,186,83
6.702,186,84
6.382,186,85
6.568,186,86
6.001,186,87
5.973,186,88
6.047,186,89
6.539,186,90
7.115,186,91
7.05,186,92
4.314,186,93
4.926,186,94
5.497,186,95
5.208,186,96
4.91,186,97
4.646,186,98
4.117,186,99
4.582,186,100
3.786,186,101
4.169,186,102
3.337,186,103
2.877,186,104
3.126,186,105
3.47,186,106
3.118,186,107
2.595,186,108
2.725,186,109
1.7,186,110
1.926,186,111
1.538,186,112
5.398,186,113
4.306,186,114
5.475,186,115
5.284,186,116
4.755,186,117
4.849,186,118
6.736,186,119
4.451,186,120
4.178,186,121
4.164,186,122
4.335,186,123
6.077,186,124
7.187,186,125
9.06,186,126
9.12,186,127
8.238,186,128
6.744,186,129
6.429,186,130
5.651,186,131
5.966,186,132
5.787,186,133
7.825,186,134
6.444,186,135
5.631,186,136
5.359,186,137
7.81,186,138
7.518,186,139
7.16,186,140
6.745,186,141
8.031,186,142
7.535,186,143
7.315,186,144
6.693,186,145
7.908,186,146
7.987,186,147
6.898,186,148
6.473,186,149
8.067,186,150
7.707,186,151
7.047,186,152
6.599,186,153
8.297,186,154
7.685,186,155
8.179,186,156
8.877,186,157
8.799,186,158
8.953,186,159
3.94,187,80
4.168,187,81
6.382,187,82
6.899,187,83
6.573,187,84
6.252,187,85
6.438,187,86
5.872,187,87
5.844,187,88
5.917,187,89
6.41,187,90
6.986,187,91
6.92,187,92
4.184,187,93
4.796,187,94
5.368,187,95
5.078,187,96
4.78,187,97
4.517,187,98
3.988,187,99
4.453,187,100
3.657,187,101
4.04,187,102
3.208,187,103
2.748,187,104
2.997,187,105
3.34,187,106
2.989,187,107
2.466,187,108
2.596,187,109
1.57,187,110
1.797,187,111
1.408,187,112
5.268,187,113
4.177,187,114
5.346,187,115
5.154,187,116
4.625,187,117
4.72,187,118
6.607,187,119
4.321,187,120
3.971,187,121
3.957,187,122
3.893,187,123
5.093,187,124
7.058,187,125
7.849,187,126
7.909,187,127
7.027,187,128
6.62,187,129
6.305,187,130
5.527,187,131
5.842,187,132
5.663,187,133
6.614,187,134
6.321,187,135
5.508,187,136
5.235,187,137
6.725,187,138
6.433,187,139
6.074,187,140
5.631,187,141
7.901,187,142
7.406,187,143
7.185,187,144
6.563,187,145
7.778,187,146
7.857,187,147
6.769,187,148
6.344,187,149
7.937,187,150
7.578,187,151
6.918,187,152
6.47,187,153
8.167,187,154
7.555,187,155
8.049,187,156
8.747,187,157
8.67,187,158
8.824,187,159
3.416,188,80
3.824,188,81
7.076,188,82
7.594,188,83
7.267,188,84
6.947,188,85
7.133,188,86
6.566,188,87
6.538,188,88
6.612,188,89
7.104,188,90
7.68,188,91
7.614,188,92
4.878,188,93
5.491,188,94
6.062,188,95
5.772,188,96
5.474,188,97
5.211,188,98
4.682,188,99
5.147,188,100
4.351,188,101
4.734,188,102
3.902,188,103
3.442,188,104
3.691,188,105
4.034,188,106
3.683,188,107
3.16,188,108
3.29,188,109
2.264,188,110
2.491,188,111
2.103,188,112
5.963,188,113
4.871,188,114
6.04,188,115
5.849,188,116
5.32,188,117
5.414,188,118
7.301,188,119
5.016,188,120
4.082,188,121
3.761,188,122
2.982,188,123
4.724,188,124
7.752,188,125
8.894,188,126
7.606,188,127
8.072,188,128
6.72,188,129
7.097,188,130
6.319,188,131
6.691,188,132
6.494,188,133
7.659,188,134
7.365,188,135
6.553,188,136
6.28,188,137
7.769,188,138
7.478,188,139
7.119,188,140
6.676,188,141
7.77,188,142
8.1,188,143
7.725,188,144
7.257,188,145
8.472,188,146
8.552,188,147
7.463,188,148
7.038,188,149
8.631,188,150
8.272,188,151
7.612,188,152
7.164,188,153
8.862,188,154
8.25,188,155
8.744,188,156
9.442,188,157
9.364,188,158
9.518,188,159
3.514,189,80
3.922,189,81
7.223,189,82
7.74,189,83
7.413,189,84
7.093,189,85
7.279,189,86
6.712,189,87
6.684,189,88
6.758,189,89
7.25,189,90
7.826,189,91
7.761,189,92
5.025,189,93
5.637,189,94
6.208,189,95
5.919,189,96
5.621,189,97
5.357,189,98
4.828,189,99
5.293,189,100
4.497,189,101
4.88,189,102
4.048,189,103
3.588,189,104
3.837,189,105
4.181,189,106
3.829,189,107
3.306,189,108
3.436,189,109
2.411,189,110
2.637,189,111
2.249,189,112
6.109,189,113
5.017,189,114
6.186,189,115
5.995,189,116
5.466,189,117
5.56,189,118
7.447,189,119
5.162,189,120
4.18,189,121
3.859,189,122
3.08,189,123
4.822,189,124
7.898,189,125
8.992,189,126
7.704,189,127
8.17,189,128
6.818,189,129
7.195,189,130
6.417,189,131
6.789,189,132
6.592,189,133
7.757,189,134
7.463,189,135
6.651,189,136
6.378,189,137
7.867,189,138
7.576,189,139
7.217,189,140
6.774,189,141
7.868,189,142
8.246,189,143
7.823,189,144
7.404,189,145
8.619,189,146
8.698,189,147
7.609,189,148
7.184,189,149
8.778,189,150
8.418,189,151
7.758,189,152
7.31,189,153
9.008,189,154
8.396,189,155
8.89,189,156
9.588,189,157
9.51,189,158
9.664,189,159
6.064,190,80
6.741,190,81
5.042,190,82
5.481,190,83
5.233,190,84
4.913,190,85
5.022,190,86
4.524,190,87
4.504,190,88
4.577,190,89
5.07,190,90
5.646,190,91
5.58,190,92
2.604,190,93
3.216,190,94
4.028,190,95
3.738,190,96
3.44,190,97
3.177,190,98
2.648,190,99
2.873,190,100
2.317,190,101
2.46,190,102
2.255,190,103
1.796,190,104
1.731,190,105
1.76,190,106
1.409,190,107
1.701,190,108
1.016,190,109
1.571,190,110
1.973,190,111
1.7,190,112
3.929,190,113
2.94,190,114
4.275,190,115
4.168,190,116
4.015,190,117
3.726,190,118
5.267,190,119
3.085,190,120
5.707,190,121
5.229,190,122
5.898,190,123
6.216,190,124
6.374,190,125
8.32,190,126
8.379,190,127
7.498,190,128
7.521,190,129
7.206,190,130
6.428,190,131
6.548,190,132
6.369,190,133
7.085,190,134
7.198,190,135
6.214,190,136
5.942,190,137
7.069,190,138
6.778,190,139
6.419,190,140
6.005,190,141
7.29,190,142
6.795,190,143
6.574,190,144
5.952,190,145
7.167,190,146
7.247,190,147
6.158,190,148
5.733,190,149
7.326,190,150
6.967,190,151
6.307,190,152
5.859,190,153
7.181,190,154
6.569,190,155
7.063,190,156
7.761,190,157
7.683,190,158
7.837,190,159
6.481,191,80
6.093,191,81
4.593,191,82
4.895,191,83
4.783,191,84
4.463,191,85
4.434,191,86
3.936,191,87
4.099,191,88
4.128,191,89
4.62,191,90
5.261,191,91
5.196,191,92
1.865,191,93
2.477,191,94
3.578,191,95
3.245,191,96
2.875,191,97
2.612,191,98
2.398,191,99
2.134,191,100
2.067,191,101
1.721,191,102
2.444,191,103
1.984,191,104
1.92,191,105
1.022,191,106
0.901,191,107
1.889,191,108
0.973,191,109
1.759,191,110
2.161,191,111
1.888,191,112
3.452,191,113
2.69,191,114
4.019,191,115
3.918,191,116
3.722,191,117
3.476,191,118
4.817,191,119
2.835,191,120
5.896,191,121
6.282,191,122
6.315,191,123
6.405,191,124
6.124,191,125
8.508,191,126
8.568,191,127
7.686,191,128
7.709,191,129
7.394,191,130
6.616,191,131
6.737,191,132
6.558,191,133
7.273,191,134
7.386,191,135
6.403,191,136
6.13,191,137
7.258,191,138
6.967,191,139
6.608,191,140
6.193,191,141
7.479,191,142
6.983,191,143
6.763,191,144
6.141,191,145
7.356,191,146
7.435,191,147
6.346,191,148
5.922,191,149
7.515,191,150
7.156,191,151
6.495,191,152
6.047,191,153
6.931,191,154
6.319,191,155
6.813,191,156
7.511,191,157
7.433,191,158
7.587,191,159
6.094,192,80
5.788,192,81
3.962,192,82
4.264,192,83
4.153,192,84
3.832,192,85
3.803,192,86
3.305,192,87
3.469,192,88
3.497,192,89
3.99,192,90
4.631,192,91
4.565,192,92
1.234,192,93
1.847,192,94
2.948,192,95
2.614,192,96
2.245,192,97
1.981,192,98
1.902,192,99
1.503,192,100
1.683,192,101
1.09,192,102
2.138,192,103
1.679,192,104
1.614,192,105
0.716,192,106
0.596,192,107
1.584,192,108
0.668,192,109
2.089,192,110
2.566,192,111
2.437,192,112
2.821,192,113
2.307,192,114
3.388,192,115
3.534,192,116
3.416,192,117
3.092,192,118
4.187,192,119
2.451,192,120
5.59,192,121
5.976,192,122
6.414,192,123
6.099,192,124
5.74,192,125
8.203,192,126
8.262,192,127
7.381,192,128
7.404,192,129
7.089,192,130
6.311,192,131
6.431,192,132
6.252,192,133
6.968,192,134
7.081,192,135
6.097,192,136
5.824,192,137
6.952,192,138
6.661,192,139
6.302,192,140
5.887,192,141
7.173,192,142
6.678,192,143
6.457,192,144
5.835,192,145
7.05,192,146
7.129,192,147
6.041,192,148
5.616,192,149
7.209,192,150
6.511,192,151
6.19,192,152
5.425,192,153
6.547,192,154
5.935,192,155
6.43,192,156
7.128,192,157
7.05,192,158
7.204,192,159
7.314,193,80
6.574,193,81
3.911,193,82
4.213,193,83
4.102,193,84
3.782,193,85
3.752,193,86
3.254,193,87
3.368,193,88
3.447,193,89
3.939,193,90
4.58,193,91
4.514,193,92
1.184,193,93
1.796,193,94
2.897,193,95
2.564,193,96
2.544,193,97
2.28,193,98
2.199,193,99
1.802,193,100
1.98,193,101
1.504,193,102
2.673,193,103
2.465,193,104
2.174,193,105
1.317,193,106
1.382,193,107
2.37,193,108
1.454,193,109
2.659,193,110
3.136,193,111
2.954,193,112
3.12,193,113
2.604,193,114
3.687,193,115
3.831,193,116
3.868,193,117
3.389,193,118
4.136,193,119
2.748,193,120
6.376,193,121
6.762,193,122
7.148,193,123
6.885,193,124
6.037,193,125
8.763,193,126
8.822,193,127
7.94,193,128
7.963,193,129
7.648,193,130
6.87,193,131
6.991,193,132
6.812,193,133
7.527,193,134
7.64,193,135
6.657,193,136
6.384,193,137
7.512,193,138
7.221,193,139
6.862,193,140
6.447,193,141
7.514,193,142
7.019,193,143
6.799,193,144
6.395,193,145
7.391,193,146
7.471,193,147
6.382,193,148
5.957,193,149
7.551,193,150
6.808,193,151
6.531,193,152
5.722,193,153
6.844,193,154
6.232,193,155
6.727,193,156
7.424,193,157
7.347,193,158
7.501,193,159
6.399,194,80
6.506,194,81
3.844,194,82
4.146,194,83
4.034,194,84
3.714,194,85
3.685,194,86
3.187,194,87
3.3,194,88
3.379,194,89
3.871,194,90
4.512,194,91
4.447,194,92
1.116,194,93
1.728,194,94
2.829,194,95
2.496,194,96
2.476,194,97
2.213,194,98
2.131,194,99
1.734,194,100
1.913,194,101
1.437,194,102
2.605,194,103
2.397,194,104
2.106,194,105
1.249,194,106
1.314,194,107
2.302,194,108
1.386,194,109
2.591,194,110
3.068,194,111
2.887,194,112
3.052,194,113
2.536,194,114
3.619,194,115
3.764,194,116
3.8,194,117
3.321,194,118
4.068,194,119
2.681,194,120
6.309,194,121
6.695,194,122
7.317,194,123
6.818,194,124
5.969,194,125
8.695,194,126
8.754,194,127
7.873,194,128
7.896,194,129
7.581,194,130
6.803,194,131
6.923,194,132
6.744,194,133
7.46,194,134
7.573,194,135
6.589,194,136
6.316,194,137
7.444,194,138
7.153,194,139
6.794,194,140
6.379,194,141
7.447,194,142
6.951,194,143
6.731,194,144
6.327,194,145
7.324,194,146
7.403,194,147
6.314,194,148
5.89,194,149
7.483,194,150
6.741,194,151
6.463,194,152
5.654,194,153
6.777,194,154
6.165,194,155
6.659,194,156
7.357,194,157
7.279,194,158
7.433,194,159
6.584,195,80
6.277,195,81
3.611,195,82
3.913,195,83
3.801,195,84
3.481,195,85
3.452,195,86
2.954,195,87
3.067,195,88
3.146,195,89
3.638,195,90
4.28,195,91
4.214,195,92
0.883,195,93
1.495,195,94
2.597,195,95
2.263,195,96
2.243,195,97
1.98,195,98
1.899,195,99
1.502,195,100
1.68,195,101
1.087,195,102
2.406,195,103
2.168,195,104
1.876,195,105
1.019,195,106
1.085,195,107
2.073,195,108
1.385,195,109
2.579,195,110
3.055,195,111
3.154,195,112
2.82,195,113
2.303,195,114
3.387,195,115
3.531,195,116
3.601,195,117
3.089,195,118
3.836,195,119
2.448,195,120
6.079,195,121
6.465,195,122
7.131,195,123
6.588,195,124
5.737,195,125
8.496,195,126
8.555,195,127
7.674,195,128
7.697,195,129
7.382,195,130
6.604,195,131
6.724,195,132
6.545,195,133
7.261,195,134
7.374,195,135
6.39,195,136
6.117,195,137
7.245,195,138
6.954,195,139
6.595,195,140
6.18,195,141
7.214,195,142
6.719,195,143
6.498,195,144
6.128,195,145
7.091,195,146
7.17,195,147
6.082,195,148
5.657,195,149
7.25,195,150
6.508,195,151
6.231,195,152
5.421,195,153
6.544,195,154
5.932,195,155
6.426,195,156
7.124,195,157
7.046,195,158
7.2,195,159
6.5,196,80
6.194,196,81
3.508,196,82
3.936,196,83
3.699,196,84
3.378,196,85
3.475,196,86
2.977,196,87
3.042,196,88
3.043,196,89
3.536,196,90
4.112,196,91
4.046,196,92
0.906,196,93
1.518,196,94
2.494,196,95
2.286,196,96
1.818,196,97
1.555,196,98
1.475,196,99
1.076,196,100
1.257,196,101
0.663,196,102
1.832,196,103
1.834,196,104
1.333,196,105
0.476,196,106
1.001,196,107
1.989,196,108
1.218,196,109
2.495,196,110
2.972,196,111
3.14,196,112
2.394,196,113
1.88,196,114
2.961,196,115
3.108,196,116
3.027,196,117
2.666,196,118
3.733,196,119
2.025,196,120
5.996,196,121
6.382,196,122
6.758,196,123
6.505,196,124
5.313,196,125
7.921,196,126
7.981,196,127
7.099,196,128
7.122,196,129
6.807,196,130
6.029,196,131
6.15,196,132
5.971,196,133
6.686,196,134
6.799,196,135
5.816,196,136
5.543,196,137
6.671,196,138
6.38,196,139
6.021,196,140
5.606,196,141
6.892,196,142
6.396,196,143
6.176,196,144
5.554,196,145
6.769,196,146
6.848,196,147
5.759,196,148
5.335,196,149
6.928,196,150
6.085,196,151
5.908,196,152
4.998,196,153
6.121,196,154
5.509,196,155
6.003,196,156
6.701,196,157
6.623,196,158
6.777,196,159
6.512,197,80
6.205,197,81
3.539,197,82
3.841,197,83
3.73,197,84
3.409,197,85
3.38,197,86
2.882,197,87
2.996,197,88
3.074,197,89
3.567,197,90
4.208,197,91
4.142,197,92
0.812,197,93
1.213,197,94
2.525,197,95
2.192,197,96
2.172,197,97
